"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/07/09 7:08:25 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/09 7:11:25 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Buenas","Normal","Normal","La profesora Sassano me pareció una excelente profesora, muy clara, bien predispuesta siempre en el momento de la explicación y en dar práctica de ejercicios. Una de las mejores profesoras que tuve."
"2018/07/09 7:19:09 PM GMT-3","Taller de Programación 2 - Calónico","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Regulares","Normal","Dificil",""
"2018/07/09 7:42:30 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/07/09 7:47:49 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Interesantes","Sí","Malas","Excelentes","Dificil","Normal","Las clases teóricas y las prácticas tienen dos enfoques distintos a la materia. Y las clases teóricas no fueron lo suficientemente claras al explicar los temas"
"2018/07/09 7:53:48 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil","Personalmente me pareció un curso muy bueno, completo y recomendable."
"2018/07/09 8:13:20 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Facil","Normal","Muy buen cursó!! Fue muy entretenido "
"2018/07/09 8:26:29 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Cursé como oyente y es increíble la cursada y las garras que le ponen! No alcancé a terminar al semestre pero me dejaron con muchas ganas de volver. 
Le pediría a los sponsors que se pongan con un proyector para que todos los presentes puedan visualizar lo que se está explicando.
 Y algunas demostraciones las haría con diapositivas o animaciones (Huffman Coding) para que puedan aprovechar el tiempo con otros temas.
Sin embargo está todo en los apuntes! 
Muchas gracias por compartir todo lo que saben y con ese entusiasmo!
Saludos"
"2018/07/09 8:36:23 PM GMT-3","Algoritmos y Programación 2 (Electrónica) - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Dificil","Normal","Las clases practicas son excelentes, lucio y leandro las hacen muy amenas y los 2 nuevos ayudantes realizan varios ejercicios para complementar lo dado en clase. La dificultad del tp me parecio normal y me parecio muy bueno el taller de entrevistas laborales donde se ve la aplicacion de los conceptos dados en clase"
"2018/07/09 8:59:16 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Me gustó. Lastima que para los tps que son de carácter grupal tuve que arreglarmelas casi solo."
"2018/07/09 9:31:28 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil","Es un curso exigente, en el cuál se aprende mucho."
"2018/07/09 9:31:55 PM GMT-3","Lenguajes Formales - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/09 10:50:18 PM GMT-3","Lenguajes Formales - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","La materia esta muy buena, lo malo es el horario de la Teorica. A las 16hs es muy temprano muchos trabajamos y se complica ir."
"2018/07/09 10:51:53 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","No","Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Dificil","Dificil","Es muy dificil completar la materia cuando tus compañeros de grupo te abandonan. Para el segundo TP es medio complicado hacerlo sin tener una guia o una ayuda como hacerlo."
"2018/07/09 10:59:07 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","El curso me gusto mucho, los temas se explicaron muy bien y de forma clara. Las actividades de cada semana y los TP fueron muy útiles para ir integrando lo aprendido y para encontrar una forma ordenada de solucionar los problemas."
"2018/07/09 11:40:21 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/09 11:41:09 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2018/07/09 11:47:34 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","Personalmente, creo que la profesora se toma el trabajo de confeccionar y planear las clases con antelación, lo cual queda claramente demostrado en la forma en que se dan los temas. Es decir, ambos módulos de la materia fueron explicados de modo ordenado y muy prolijo. Asimismo, se destaca la constante labor del docente en facilitar el entendimiento de los temas vistos y brindar ayuda a los estudiantes para resolver todo inconveniente que se presente. Opino que los trabajos prácticos son innovadores y están bien expresados, pues simbolizan un desafío que el alumno debe resolver, a fin de afianzar los conceptos vistos durante las clases. En conclusión, mi comentario sobre el curso es que se desarrolló de forma correcta y en un ambiente cómodo, gracias a la profesora y la forma de dar la clase. "
"2018/07/09 11:47:53 PM GMT-3","Algoritmos y Programación 2 - Calvo","Malo","Sí","Nada Interesantes","No","Regulares","Malas","Normal","Normal",""
"2018/07/10 1:24:43 AM GMT-3","Algoritmos y Programación 1 - Essaya","Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Normal","Muy dificil",""
"2018/07/10 2:36:21 AM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Normal",""
"2018/07/10 8:40:40 AM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Bettini","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Por momentos la docente encargada de la materia tiene algunos malos tratos con los alumnos. Muy desorganizada la consigna para el enunciado del TP, una semana antes de la entrega todavía no se sabía que era necesario para aprobarlo. Los profesores de la practica no estaban al tanto de los temas del TP, poca organización."
"2018/07/10 9:17:48 AM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/10 9:20:32 AM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/10 9:32:16 AM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","Antes no tenía mucho interés sobre el curso, pero luego de haberlo cursado me llenó de interés y ganas de seguir aprendiendo, los métodos de enseñanza empleado por mi profesora resultaron muy buenas y de gran ayuda para aprender de la mejor manera."
"2018/07/10 9:33:26 AM GMT-3","Taller de Programación 1 - Azcurra","Regular","Sí","Poco Interesantes","No","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Muy dificil",""
"2018/07/10 9:34:26 AM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Bettini","Regular","Sí","Interesantes","Sí","Regulares","Malas","Facil","Fácil",""
"2018/07/10 10:29:21 AM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/10 10:43:51 AM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/07/10 10:56:09 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/07/10 11:10:59 AM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/07/10 11:26:03 AM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/07/10 11:28:04 AM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Bettini","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Normal","Muy dificil",""
"2018/07/10 11:49:37 AM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Facil","Normal",""
"2018/07/10 12:23:26 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Interesantes","Sí","Malas","Excelentes","Dificil","Normal","Las practicas son de las mejores que tiene electronica, pero la teoría tiene que cambiarla, o darle mas tiempo a la practica que a la teorica, y así van a tener una mejor materia. En las teoricas no haces lo mismo que las practicas, no tiene  concordancia en temas, ni en contenido de lo que se da. Si no estuviese la practica, no hubiese aprendido nada."
"2018/07/10 12:57:49 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Facil","Normal",""
"2018/07/10 1:04:26 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Profesores con buena predisposición."
"2018/07/10 1:20:06 PM GMT-3","Base de Datos - Servetto","Regular","Sí","Interesantes","Sí","Muy Buenas","Malas","Normal","Normal","Falta preparar los ejemplos de la clase antes de realizarlos, o al menos caminos generales. Varias veces se perdia el hilo de la clase mientras se pensaba en ejemplos para ver determinados puntos de los temas. Ya para el final de la cursada habia una preconcepcion de como iba a ser la clase y eso sacaba las ganas de prestar atencion en la clase. La parte teorica fue mas rescatable."
"2018/07/10 1:52:57 PM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Aprendí bastante"
"2018/07/10 2:19:41 PM GMT-3","Computación-Lage","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/10 2:37:20 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Poco Interesantes","Sí","Regulares","Buenas","Facil","Normal",""
"2018/07/10 2:59:41 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","Me senti muy comodo en el curso, ya sea por el trato profesor-alumno como tambien por como se dio la materia"
"2018/07/10 3:19:30 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Las clases son buenas pero tardan demasiado en corregir los trabajos prácticos."
"2018/07/10 4:19:59 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","No","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Considero que el TP (tanto el TP 1 como el TP final) es muy enriquecedor ya que se aplican todos los conocimientos adquiridos durante el curso, lo cual permite ponerlos en práctica y realmente aprenderlos. Lo único desfavorable es el poco tiempo que tenemos los alumnos para realizarlo y entregarlo. Considero que el plazo de entrega debería ser mayor porque: 
-El desarrollo de la aplicación lleva mucho tiempo, y hasta que se termina no se puede probar la aplicación correctamente. Personalmente me faltó tiempo para realizar las pruebas y terminar de cubrir todos los errores posibles.
-Muchos temas de la materia necesarios para realizar el trabajo se van interiorizando mientras se desarrolla el mismo, sería mejor si hubiera más tiempo para realizar varias entregas y obtener devoluciones previas a la entrega final. Personalmente pude realizar una sola entrega por trabajo. 

Fuera del trabajo práctico, considero que en las clases se le dieron tiempos coherentes a todos los temas de la materia, quizás hubiera requerido mayor práctica de ejercicios sobre operadores de bits. "
"2018/07/10 4:24:52 PM GMT-3","Teoría de la Programación / Teoría del Lenguaje - Ferrigno","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/10 5:22:07 PM GMT-3","Análisis Numérico - Sassano","Bueno","Sí","Poco Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Las clases me parecieron muy buenas, solamente que no tengo afinidad con esos temas, por lo cual me costó dedicarle tiempo. El contenido me parece muy adecuado y por suerte la práctica barre bien con todos los temas. Muchas gracias."
"2018/07/10 5:23:00 PM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Bettini","Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/10 5:33:50 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","El curso muy bueno. Hubiera estado bueno que cumplan con las fechas de los TPs que son bastante demandantes. El primero cayó en época de parciales y el segundo en época de finales. Mas allá de eso todo muy bueno. "
"2018/07/10 5:34:55 PM GMT-3","Base de Datos - Beiro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Fácil",""
"2018/07/10 5:37:20 PM GMT-3","Sistemas Operativos - Mendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil","Estaría bueno que al principio del cuatrimestre se deje en claro las condiciones para aprobar/promocionar la materia y que se tenga un calendario que se respete lo mas posible. Mas allá de eso, excelente el curso. "
"2018/07/10 5:47:32 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/07/10 6:08:50 PM GMT-3","Computación-Arriazu","Bueno","Sí","Poco Interesantes","Sí","Buenas","Malas","Normal","Normal",""
"2018/07/10 6:09:22 PM GMT-3","Computación-Costa","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/10 6:58:44 PM GMT-3","Inteligencia Artificial - Cabrera","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Fácil",""
"2018/07/10 7:19:22 PM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Bettini","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/10 7:51:11 PM GMT-3","Computación-Costa","Excelente","No","Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2018/07/10 8:03:55 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/10 8:05:48 PM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil",""
"2018/07/10 9:04:37 PM GMT-3","Computación-Lage","Regular","No","Poco Interesantes","No","Regulares","No Hay Clases Prácticas","Dificil","Muy dificil",""
"2018/07/10 9:31:38 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Un gran acercamiento de los docentes (Emilio, Mariano y Nicolas) para poder superar las dificultades establecidas. Gracias. "
"2018/07/10 9:31:39 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Muy Dificil","Normal","Gran curso, me siento muy satisfecho en los temas que dieron. Lleva su tiempo y esfuerzo. Lo vale, por más cursos como este, exigente y del lado de los alumnos."
"2018/07/10 9:55:47 PM GMT-3","Taller de Programación 2 - Calónico","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/10 10:00:31 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Personalmente, me costó entrar en ritmo en el segundo TP. En alguna oportunidad intenté aclarar una duda con el ayudante mas joven y no me supo responder. 
Me pregunto si sería conveniente asignar un ayudante como tutor para poder hacerle consultas mas fácil.
El resto todo perfecto. Es la materia mas organizada que cursé hasta ahora."
"2018/07/10 10:01:19 PM GMT-3","Inteligencia Artificial - Cabrera","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Facil","Muy Fácil",""
"2018/07/10 11:43:48 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Buenas","Dificil","Muy dificil",""
"2018/07/10 11:48:00 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil",""
"2018/07/10 11:50:45 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Muy Interesantes","No","Excelentes","Buenas","Dificil","Muy dificil",""
"2018/07/11 12:25:48 AM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Muy buena organización y facilidad para ubicar el material de estudio."
"2018/07/11 7:44:21 AM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Faltaron aclaraciones sobre los puntos de los tps, uno hacía lo que interpretaba y después no era lo que en realidad querían que hicieramos. No fue aclarado el criterio de corrección del parcial."
"2018/07/11 8:39:23 AM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/11 8:55:45 AM GMT-3","Taller de Programación 2 - Calónico","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 10:03:12 AM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Las clases de Fontela son buenas pero podrían mejorar (sobre todo la dinámica de las diapositivas) y las clases prácticas de Tomás Bustamante eran magistrales."
"2018/07/11 10:49:37 AM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Muy Interesantes","Sí","Malas","Excelentes","Normal","Dificil","Excelentes clases practicas, los profesores estan actualizados conocen el dominio y explican muy bien, Esteban en mi opinion le aporta muchisimo al curso, tendria que estar él a cargo de la materia entera ya que las clases teoricas estan muy desactualizadas, mal dadas y son extremadamente poco didacticas, si la asistencia no fuese obligatoria no iria nadie."
"2018/07/11 11:02:15 AM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Muy Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/11 11:08:35 AM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/11 11:57:27 AM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal","Al evaluar durante todo el cuatrimestre debería contar con la posibilidad de ser promocionable bajo ciertas condiciones (promedio de todo mayor o igual a X por ejemplo)"
"2018/07/11 12:04:03 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","Los temas tratados en la meteria no son vistos en otras materias que haya cursado, por eso me parece muy bueno. Además se ve la dedicación que le dan al dictado de las clases y al armado de las mismas. Los trabajos prácticos son algunos bastante intensos, más allá de esto me gusto como se trató la materia y cuando uno asiste a una clase a la cuál se le dedicó tiempo se ve el resultado.  "
"2018/07/11 12:06:09 PM GMT-3","Computación-Lage","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/07/11 12:07:16 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2018/07/11 12:13:36 PM GMT-3","Computación-Cabrera","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2018/07/11 12:19:53 PM GMT-3","Métodos y Modelos de la Ing. del Software II / Técnicas de Diseño - Paez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/11 12:20:36 PM GMT-3","Base de Datos - Beiro","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Fácil",""
"2018/07/11 12:21:13 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Poco Interesantes","No","Regulares","Regulares","Normal","Fácil",""
"2018/07/11 12:21:42 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 12:22:20 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2018/07/11 12:58:02 PM GMT-3","Computación-Strobino","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/11 1:07:23 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal","Inentendibles las correlatividades para cursar esta materia"
"2018/07/11 1:21:16 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Bueno","Sí","Interesantes","No","Regulares","Buenas","Dificil","Dificil","- Los temas son interesantes pero algo desactualizados (de todas formas, en la práctica se trataron temáticas mas nuevas).
- Las clases teóricas se vuelven monótonas a medida que avanza el cuatrimestre
- La bibliografía utilizada es muy buena y si esta actualizada
- Los cambios introducidos en la practica son positivos, los tps y entregas semanales ayudan a profundizar los temas y llevar la materia al día."
"2018/07/11 1:27:45 PM GMT-3","Técnicas de Programación Concurrente - Garibaldi","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","- Tanto en la teoría como en la práctica las clases están muy bien dadas y se estimula la participación con el alumno.
- Si bien, en términos generales, los temas de la materia están actualizados, se siguen dando temas que considero que ya no lo están (Redes de Petri por ejemplo).
- Me gusto que se dieran temas de concurrencia en Erlang y se propusiera hacer el segundo trabajo en dicho lenguaje.
- No permiten sacar fotos a los parciales, no solo es mi derecho hacerlo sino que entiendo que es irregular no permitirlo."
"2018/07/11 1:29:35 PM GMT-3","Lenguajes Formales - Kuhn","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/11 2:06:42 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Fácil",""
"2018/07/11 2:18:50 PM GMT-3","Computación-Cabrera","Bueno","Sí","Poco Interesantes","No","Regulares","Regulares","Facil","Muy Fácil",""
"2018/07/11 2:22:56 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Regular","Sí","Poco Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Considero que la materia esta bien dada por todos los docentes, excepto por Badano que mostro desinteres y poco conocimiento sobre los temas dados."
"2018/07/11 2:24:18 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Regular","No","Poco Interesantes","Sí","Regulares","Regulares","Normal","Normal","Baja predisposición para ayudar con el trabajo práctico. "
"2018/07/11 2:39:07 PM GMT-3","Programación no Convencional de Robots - Merlino","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Se ven muchos temas interesantes. Los TPs ayudan a entenderlos."
"2018/07/11 2:43:53 PM GMT-3","Análisis Numérico - Griggio","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Dificil",""
"2018/07/11 2:54:20 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Muy dificil",""
"2018/07/11 3:24:35 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/07/11 4:01:03 PM GMT-3","Computación-Cabrera","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/07/11 4:03:53 PM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 4:26:56 PM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 4:36:18 PM GMT-3","Computación-Lage","Regular","No","Interesantes","Sí","Malas","Buenas","Normal","Muy dificil",""
"2018/07/11 4:55:38 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Dusfrute mucho cursar en esta catedra, las clases eran muy buenas y la pasabamos muy bien, se notaba las ganas de trabajar de los profesores y los ayudantes"
"2018/07/11 5:23:21 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2018/07/11 6:12:23 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/07/11 6:56:49 PM GMT-3","Lenguajes Formales - Kuhn","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Dificil",""
"2018/07/11 7:16:08 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","No","Interesantes","Sí","Regulares","Muy Buenas","Dificil","Dificil","Patricio mejoró mucho la calidad del curso y se consiguió el tipo de curso que se necesitaba en electrónica, ni lo excesivamente extenso que son las clases de Cardozo, ni lo fácil y sin aprendizaje lo que era antes el curso de Kuhn. "
"2018/07/11 7:56:42 PM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 1 - Merlino","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 7:57:13 PM GMT-3","Programación no Convencional de Robots - Merlino","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 8:00:10 PM GMT-3","Computación-Burin","Malo","Sí","Interesantes","Sí","Malas","Buenas","Muy Facil","Muy Fácil",""
"2018/07/11 8:01:27 PM GMT-3","Computación-Perez Berro","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/07/11 8:16:32 PM GMT-3","Computación-Cabrera","Regular","Sí","Muy Interesantes","Sí","Regulares","Buenas","Muy Facil","Muy Fácil","Tal vez no sea debido al curso, pero aprendí el 90% de los contenidos de los apuntes del campus virtual."
"2018/07/11 8:38:25 PM GMT-3","Inteligencia Artificial - Cabrera","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Fácil",""
"2018/07/11 8:50:25 PM GMT-3","Arquitectura de Software - Calonico","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/07/11 8:52:36 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2018/07/11 9:59:14 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
