"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2016/12/16 10:19:15 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Normal","Dificil","sobre si los temas de la materia estan actualizados, el no se basa en que dan pascal, que se podria cambiar por python o c"
"2016/12/16 10:20:49 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2016/12/16 10:37:45 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Gabardini","Regular","Sí","Poco Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Muy Facil","No hay TP","La materia no tiene más que hacer unas muy pocas actividades. Las clases carecen de contenidos, no hay parcial, no hay tp, no hay final y por sObre todo no se aprende nada de administración de proyectos. Creo que éramos solo 5 los que asistíamos a clase y los demás sólo aparecieron en final para firmar libreta "
"2016/12/16 11:01:02 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Regular","No","Interesantes","Sí","Regulares","Malas","Normal","Normal","Se puede decir que el profesor Patricio, es el peor profesor que vi."
"2016/12/16 11:04:35 PM GMT-3","Computación-Strobino","Bueno","Sí","Interesantes","No","Buenas","No Hay Clases Prácticas","Facil","Dificil",""
"2016/12/16 11:07:09 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Excelente calidad de profesores y ayudantes!"
"2016/12/16 11:29:57 PM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Buenas","Dificil","Normal",""
"2016/12/16 11:38:58 PM GMT-3","Computación-Strobino","Malo","No","Poco Interesantes","No","Regulares","Regulares","Dificil","Muy dificil","Una verdadera garompa"
"2016/12/16 11:39:50 PM GMT-3","Computación-Cabrera","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Muy Facil","Fácil",""
"2016/12/16 11:45:49 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Muy Dificil","Muy dificil",""
"2016/12/16 11:47:15 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Malo","Sí","Interesantes","Sí","Regulares","Regulares","Normal","Muy dificil",""
"2016/12/16 11:56:17 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal","En la teorica podes llegar a no entender bien quizás algunas cosas pero en la práctica te cae la ficha seguramente, las explicaciones son muy buenas. Además las personas que las dictan tienen muy buena predisposición a responder cualquier tipo de pregunta, te lo explican mil veces hasta que lo entendes. Se usa leguage C para los TPs y al final se puede optar por otro para el último TP. Super recomendable"
"2016/12/17 12:34:26 AM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Regular","Sí","Interesantes","Sí","Malas","Malas","Normal","Dificil","Es una materia que puede resultar muy interesante, pero la forma en que estan planteados los TPS, y lo poco atractivas que se hacen las clases teoricas, hacen que sea una materia regular."
"2016/12/17 12:38:57 AM GMT-3","Arquitectura de Software - Diez","Bueno","Sí","Muy Interesantes","Sí","Regulares","Excelentes","Normal","Fácil","Creo que las clases practicas deberian pasar a ser las clases teoricas. Guillermo da muy bien los contenidos de la materia (aunque da muchas vueltas para cerrar un concepto...), y en las clases practicas deberian pasar a verse algunos ejemplos de aplicacion de los temas visto. Entiendo que el TP apunta a eso, y aprendi mucho haciendolo, pero me hubiese gustado hacer otros TPs."
"2016/12/17 12:42:14 AM GMT-3","Simulación - Cadoche","Bueno","Sí","Poco Interesantes","No","Excelentes","Excelentes","Normal","Fácil","La materia pretende enseñar los conceptos y las bases de la simulacion, por lo que no se hasta que punto puede actualizarse los contenidos.. "
"2016/12/17 12:47:13 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Malo","Sí","Interesantes","Sí","Malas","Malas","Dificil","Dificil","La practica y la teorica estan totalmente incomunicadas. Temas del parcial se ven despues de la primera chance."
"2016/12/17 3:26:19 AM GMT-3","Computación-Costa","Excelente","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","Excelente todo, toman lo que dan"
"2016/12/17 3:44:44 AM GMT-3","Organización de Datos - Servetto","Regular","Sí","Interesantes","No","Regulares","No Hay Clases Prácticas","Normal","Dificil","Sigo esperando la corrección del tp"
"2016/12/17 3:45:37 AM GMT-3","Arquitectura de Software - Diez","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Normal","Muy buena materia, la mas interesante de la carrera"
"2016/12/17 4:42:27 AM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","Normal",""
"2016/12/17 8:02:22 AM GMT-3","Computación-Jimenez Rey","Bueno","Sí","Interesantes","No","Buenas","Buenas","Muy Dificil","Dificil",""
"2016/12/17 9:00:53 AM GMT-3","Sistemas de Soporte para Celdas de Producción Flexible - Merlino","Malo","Sí","Muy Interesantes","No","Malas","Buenas","Normal","Normal","Merlino es tremendo ladri, el ayudante zafa."
"2016/12/17 9:06:31 AM GMT-3","Computación-Arriazu","Excelente","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Muy dificil","Excelententes profesores. Lo único que deberían cambiar es el lenguaje que se da. "
"2016/12/17 9:27:17 AM GMT-3","Computación-Arriazu","Muy Bueno","Sí","Poco Interesantes","No","Muy Buenas","Buenas","Normal","No hay TP",""
"2016/12/17 9:58:47 AM GMT-3","Análisis Numérico - Sassano","Bueno","Sí","Poco Interesantes","Sí","Muy Buenas","Regulares","Normal","Dificil","Los intervalos de la clase teórica eran muy largos, siempre duraban más de 40 minutos y extendían mucho la clase. En la clase práctica suelen asumir que lo que se dio en la teórica ya está aprendido, dan los ejercicios para que los resolvamos solos sin haber hecho antes un ejemplo. Me parece que estaría bueno que explicaran los métodos antes, más que nada porque muchas veces difiere con la manera en que se resuelven en la teórica. "
"2016/12/17 10:31:36 AM GMT-3","Administración y Control de Proyectos Informáticos 2 - Gabardini","Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","Buenas","Facil","No hay TP","Creo que son temas que están buenos y la mayoría de los alumnos subestima. De hecho asistieron muy pocos a las clases. Este cuatrimestre fue raro porque tuvieron muchos viajes los docentes."
"2016/12/17 10:34:17 AM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","Buenas","Dificil","Muy dificil","Creo que con la exposición final lograron el objetivo de que se deje de pensar solo en el desarrollo y se empiece a pensar en la gestión, testing y otras cosas. Como les comenté me pareció excesivamente largo el tp y la parte de programar te comía todo el tiempo, de todas maneras es una gran materia."
"2016/12/17 11:33:55 AM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2016/12/17 11:57:42 AM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal","Me gustó mucho, tal vez se podría dar más rapido unos temas que se dan en algoritmos 2 y ver otros temas, aunque hablo de la ignorancia no se si tambien la tienen los de electronica y nunca vieron esos temas. La bibliografia es buena, bastante clara y ayuda mucho. "
"2016/12/17 12:50:06 PM GMT-3","Computación-Burin","Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","No hay TP",""
"2016/12/17 1:08:06 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Malo","Sí","Nada Interesantes","No","Regulares","Malas","Normal","Dificil","Es muy evidente que es nulo el nivel técnico de la gente que da las Practicas, lo único que hacen es tirar funciones que se acuerdan sobre la marcha. Realmente muy pobres las practicas."
"2016/12/17 1:17:47 PM GMT-3","Arquitectura de Software - Diez","Bueno","Sí","Interesantes","Sí","Malas","Muy Buenas","Normal","Normal",""
"2016/12/17 1:21:43 PM GMT-3","Simulación - Cadoche","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Muy Fácil",""
"2016/12/17 1:35:44 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Interesantes","No","Malas","Malas","Muy Facil","Muy Fácil","6 creditos regalados"
"2016/12/17 1:36:37 PM GMT-3","Arquitectura de Software - Diez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Facil","Normal",""
"2016/12/17 1:37:57 PM GMT-3","Base de Datos - Ale","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2016/12/17 1:57:45 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","La materia en general me parece que está muy bien dada.

La materia me estaba interesando hasta que llegamos a la capa Física que me desgradó completamente.
Las guías prácticas obligatorias sirven bastante para estar preparado para el parcial pero los ejercicios con los simuladores traen problemas innecesarios. Hay comandos que están mal escritos o secuencias de comandos que  no llegan a los resultados esperados.

Algunos detalles sobre las guías:
Para la Práctica 3 nos dan unos archivos que GNS3 que necesitan una versión antigua de GNS3, yo tenía una más nueva y perdí bastante tiempo hasta que me dí cuenta de que era un problema de la versión.
Esos archivos también tenían paths a imágenes en la computadora de Bernardez y nombres de archivos con mayúscula en vez de minúsculas esto último lo dijieron en clase, pero queriendo hacer la simulación en casa y ver que los archivos no funcionan uno no sabe si era porque los reconfiguró mal o por otro tema como la versión de GNS3...

En la Práctica 3, siguiendo las configuraciones indicadas, sucede algo del estilo:
R1 - R2 - R3 - R4 - R5
El ping de R1 a R2 funciona bien en ambas direcciones, de R2 a R5 también, pero cuando se envía un ping de R1 a R5 uno esperaría que llegue, pero no y no se sabe si debería ser así o si es un problema de configuración. Hablando con compañeros sé que les pasó lo mismo.
En la Práctica 5 también sucede algo parecido.

En la Práctica 5  en ""Parte 3: Simulación MPLS en GNS3"" hay una interfaz loopback que no sabía qué era y se necesitaba para interpretar unos resultados
"
"2016/12/17 2:15:28 PM GMT-3","Computación-Cabrera","Excelente","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Normal","Normal",""
"2016/12/17 2:31:24 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Interesantes","Sí","Malas","Regulares","Normal","Dificil","Materia muy mal dada. Tendría que ser una materia súper interesante y no lo es así. 
El criterio de corrección del profesor pantaleo es totalmente aleatorio. 
La corrección del tp fue insignificante, sólo ver por arriba un tp que tenía mucha dedicación, eso no aporta nada"
"2016/12/17 2:52:09 PM GMT-3","Computación-Strobino","Muy Bueno","No","Nada Interesantes","No","Muy Buenas","Regulares","Normal","Normal",""
"2016/12/17 3:11:15 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil","Excelente predisposición de los docentes. Temas interesantes e importantes para la carrera. Para su primer cuatrimestre, aunque haya cosas a ajustar, definitivamente muy bien! "
"2016/12/17 3:36:32 PM GMT-3","Organización de Datos - Argerich","Regular","Sí","Interesantes","Sí","Regulares","Malas","Normal","Normal","Con esta materia tuve sentimientos encontrados, por una parte los temas me resultaron muy interesantes (no todos). Pero en si la materia tiene un programa que se podría explotar mucho mas.

Las clases... uff las ""practicas"". En especial la que menos me gusto (o no me gusto en absoluto) la de visu. Dado que toda la clase fue ver como pasaban las filminas de ""bad visu"" y en el ultimo %10 de la clase ver los tipos de graficos (sin explicar como se hacen) y luego esperan que en el parcial seas un experto en visualizaciones y saberte todos los ""truquitos"" para poder hacer bien ese punto. Esta clase sin dudas es algo que van a tener que cambiar.

Y si decian ""el punto de visu es el que siempre todos hacen mal"", les ofrezco replantearse quien esta haciendo mal las cosas.

En general las clases practicas las clasificaría como regular. Algunas sirvieron otras era ver como todos se iban, porque no se entendía nada de lo que decían y hasta la misma persona que daba la clase se equivocaba y te dejaba con mas dudas que antes de entrar a la clase.

Otras practicas si me resultaron buenas. Y las clases dadas por Luis era copiar y copiar porque va a mil. Pero bien explica claro.

Sin dudas hay un problema porque en las teóricas van a mil, pero en las practicas muy lento (en algunas era solo ver diapositivas)

Eso con respecto a las clases, con respecto al TP, me parece que esta mal planteado desde el principio.
En el primer dia de clase nos dicen que debemos hacer (no tenemos idea) y recien vemos los temas a aplicar unas semanas antes de terminar la cursada. Por lo que te pasas 3 meses investigando como se hace y no aprendiendo mucho. Una posible alternativa a esto seria hacer tps mas chicos dividirlos por temas y tener por decir 2 o 3 tps que se realicen luego de explicar los temas.

Espero haber sido claro con mi opinion, no quiero decir que todo fue malo. La pase bien en la cursada y en general es una materia que te da ganas de estudiarla. El apunte muy bueno faltan algunas cosas (pero sabemos que esta en beta)."
"2016/12/17 3:50:11 PM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Muy Interesantes","No","Buenas","Buenas","Dificil","Muy dificil",""
"2016/12/17 3:51:51 PM GMT-3","Base de Datos - Ale","Regular","Sí","Poco Interesantes","No","Buenas","Malas","Dificil","Normal",""
"2016/12/17 5:06:35 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Bueno","No","Muy Interesantes","Sí","Buenas","Regulares","Normal","Dificil","No se entieden cuando tratan de explicar algo en especifico"
"2016/12/17 5:43:24 PM GMT-3","Calidad en el Desarrollo del Software - Pantaleo","Regular","Sí","Nada Interesantes","No","Regulares","Regulares","Normal","Normal",""
"2016/12/17 5:44:03 PM GMT-3","Sistemas Automáticos de Diagnóstico y Detección de Fallas 2 - Merlino","Malo","Sí","Nada Interesantes","No","No hay clases teóricas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","No aprendí nada"
"2016/12/17 5:45:00 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Regular","Sí","Nada Interesantes","No","Regulares","Malas","Dificil","No hay TP",""
"2016/12/17 7:45:44 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil",""
"2016/12/17 7:46:39 PM GMT-3","Sistemas Operativos - Clua","Malo","Sí","Nada Interesantes","No","Malas","Regulares","Normal","Fácil",""
"2016/12/17 9:10:24 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","No hay TP","Temas muy interesantes que se separan de la parte técnica de la carrera. Muchos piensan que la vida es solo programar y no le prestan atención a otros aspectos del ámbito profesional. Los temas están bien dados y culmina con lecturas de papers interesantes."
"2016/12/17 9:14:18 PM GMT-3","Inteligencia Artificial - Cabrera","Malo","Sí","Muy Interesantes","No","Malas","No Hay Clases Prácticas","Muy Facil","Fácil","Una pena que el tema que esté de moda en el mundo de la informática este tan desperdiciado en nuestra facultad. Los contenidos de la materia podrían ser infinitos pero se queda en el molde. La gente hace esta materia para buscar los créditos. Los que no conocen la ""mística"" de la materia y piensan que es una materia interesante después se llevan la sorpresa de que el profesor falta sin avisar a las teóricas. Una pena que no se haga nada con esta materia."
"2016/12/17 9:19:16 PM GMT-3","Simulación - Cadoche","Muy Bueno","Sí","Interesantes","No","Excelentes","Buenas","Normal","Normal","Sinceramente no fui a ninguna clase teórica. Quiero destacar la modalidad de esta materia, todas las materias deberían tomar apuntes de esto. Todas las clases son enviadas por mail a los alumnos, junto con ejercicios resueltos. El nivel de detalle de las explicaciones es admirable, ya que sin ir a las clases, uno puede seguirle perfectamente el ritmo a la materia. Cadoche es muy atento con las consultas por mail y está siempre atrás de los estudiantes incentivandolos a seguir con la materia. 

Si bien el lenguaje que se usa es muy interesante, lo sentí bastante obsoleto por momentos y siento que no lo voy a volver a usar en el ámbito laboral, pero es un lenguaje aceptable para aprender otros conceptos"
"2016/12/17 10:12:05 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Dificil","Dificil","Lo que me pareció bueno:
+ Temas interesantes y de actualidad, que por ahí no se ven en otras materias.
+ Buenos docentes con ganas de dar clases, dispuestos a responder cualquier pregunta siempre con buena onda.
+ Plataforma virtual para poder resolver consultas con participación tanto de los docentes como de los alumnos en las respuestas (usaban Piazza).
+ Gran cantidad de recursos provistos por los docentes (apunte de la materia, links a papers relevantes, diapositivas, etc).
+ El sistema de guías para incentivar a llevar la materia al día.
+ TP interesante y ""fingers"" con suficiente grado de competitividad para que los alumnos se involucren y participen.

Lo que no me gustó:

- Muchos temas. Demasiados. Me parece que la materia trata de cubrir demasiados temas y algoritmos para el tiempo que tiene. En muchos casos se explicaban las cosas conceptualmente sin entrar en mucho detalle sobre implementación, casos patológicos o deducciones de por qué los algoritmos funcionaban. Si bien son temas que no se ven en otro lado y que por eso tratan de incluirlos, me hubiera gustado que limitaran un poco los temas para poder dar los que queden con mayor profundidad (Orga de Datos II??). Lo que más me llevo de la materia es un índice de nombres y algoritmos conceptuales a los que referirme cuando necesite mayor detalle, pero no información demasiado precisa.

- Las guías de Gradiance. Si bien me gusta la idea de que haya guías, y que se premie a los alumnos por su resolución para que lleven la materia a día me parece que los ejercicios no tenían el enfoque apropiado. En muchos casos nos topamos con ejercicios cuya redacción prestaba a la confusión, no se entendía muy bien lo que pedía o asumía el uso de una versión específica de algún algoritmo sin decir cual (e.g. el criterio de desempate usado en KNN, si usar N o N-1 en las fórmulas de TF-IDF, si se normalizaron las columnas o no, etc). El carácter de choice permitía adivinar una respuesta aunque no se supiera bien por qué estaba bien lo que uno contestaba. En algunos casos más que calcular o deducir una respuesta la parte difícil era adivinar por qué la respuesta que el sistema le tomó correcta era tal. Quizás revisando esas guías o proponiendo como ejercicios la implementación de algunos algoritmos se podría mejorar el sistema.

- Poca proba. Mucho de los temas que trata la materia (por no decir todos) tienen una fuerte base en probabilidad y estadística. Creo que la materia se podría explicar y entender mejor partiendo de esos conocimientos, pero dado a que no es una correlativa no pueden entrar en demasiado detalle. Habiendo cursado proba la materia me resultó un poco más fácil que a compañeros que no la habían hecho. (e.g. el ejercicio de LSH con los b buckets de m minhashes y su formulita ""mística"" de prob de FP/FN).



Espero que la opinión les sea útil,  en general la materia me gusto mucho!!"
"2016/12/17 10:37:37 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","No","Buenas","Malas","Dificil","Normal",""
"2016/12/17 11:29:20 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Muy dificil",""
"2016/12/17 11:42:41 PM GMT-3","Computación-Lage","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Falta comunicación entre los profesores de la práctica y el de la teórica."
"2016/12/18 12:05:46 AM GMT-3","Análisis Numérico - Griggio","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2016/12/18 12:34:47 AM GMT-3","Simulación - Cadoche","Bueno","Sí","Poco Interesantes","No","Muy Buenas","Buenas","Facil","Muy Fácil","Me parece que los contenidos están bastante desactualizados. Los docentes hacen un buen trabajo con la generación de apuntes y ejercitacion."
"2016/12/18 12:50:05 AM GMT-3","Computación-Arriazu","Bueno","No","Poco Interesantes","No","Buenas","Malas","Normal","Normal",""
"2016/12/18 1:39:50 AM GMT-3","Computación-Grossi","Regular","No","Interesantes","Sí","Excelentes","Regulares","Dificil","Normal",""
"2016/12/18 3:18:12 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Muy Dificil","Dificil",""
"2016/12/18 3:19:00 AM GMT-3","Algoritmos y Programación 2 (Electrónica) - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2016/12/18 9:17:17 AM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2016/12/18 11:29:34 AM GMT-3","Computación-Strobino","Malo","Sí","Nada Interesantes","No","Malas","No Hay Clases Prácticas","Muy Facil","No hay TP",""
"2016/12/18 1:18:15 PM GMT-3","Técnicas de Diseño - Pantaleo","Regular","Sí","Poco Interesantes","No","Regulares","Regulares","Normal","Normal",""
"2016/12/18 2:07:12 PM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Dificil",""
"2016/12/18 2:58:28 PM GMT-3","Evaluación de Proyectos y Manejo de Riesgos - Villagra","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2016/12/18 3:26:07 PM GMT-3","Sistemas Operativos - Clua","Malo","Sí","Nada Interesantes","No","Malas","No Hay Clases Prácticas","Muy Facil","Muy Fácil","Una vergüenza esta materia. Donde indico que no hay prácticas, es que si bien hay un horario en el que hay práctica y se ven unos temas, lejos están de tratarse sobre algo relacionado a sistemas operativos. El TP tampoco tiene nada que ver. En las teóricas se ve todo por arriba. Si Clua sabe de sistemas operativos, no lo demostró (a tal punto que dejé de ir a esas clases inútiles a la tercera clase). Debería haber hecho caso a mis compañeros que me dijeron que haga alguna materia más en ese horario. Estoy totalmente indignado con esta materia. "
"2016/12/18 3:31:07 PM GMT-3","Base de Datos - Ale","Regular","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","Fácil",""
"2016/12/18 3:32:50 PM GMT-3","Técnicas de Programación Concurrente - Echeverría","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Muy Buenas","Normal","Normal","La dificultad de los TPs en este caso fue inverso al tiempo que se tenía para ellos."
"2016/12/18 3:34:38 PM GMT-3","Taller de Programación 2 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Malas","No Hay Clases Prácticas","Facil","Muy dificil","Está bien manejada y más o menos bien encaminada. Le faltan ajustar algunas tuercas."
"2016/12/18 3:35:42 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Regulares","Buenas","Normal","Normal","Las teóricas son poco dinámicas, perdón rosita :("
"2016/12/18 3:52:42 PM GMT-3","Computación-Costa","Excelente","Sí","Interesantes","No","Buenas","Muy Buenas","Dificil","Dificil",""
"2016/12/18 4:03:50 PM GMT-3","Análisis Numérico - Sassano","Bueno","Sí","Nada Interesantes","Sí","Regulares","Buenas","Facil","Fácil",""
"2016/12/18 4:05:10 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2016/12/18 4:08:11 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil",""
"2016/12/18 4:08:25 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Muy dificil",""
"2016/12/18 4:09:13 PM GMT-3","Algoritmos y Programación1 - Azcurra","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2016/12/18 4:09:28 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Dificil","Muy dificil",""
"2016/12/18 4:12:08 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","No","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal",""
"2016/12/18 4:12:22 PM GMT-3","Algoritmos y Programación1 - Azcurra","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Muy buen curso"
"2016/12/18 4:13:00 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Dificil",""
"2016/12/18 4:17:46 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","El curso debería contar con más horas semanales (8), debido a que los temás que se tocan son imprecindibles, según mi criterio, para lo que resta la carrera, Diversos TDAs, Grafos, Técnicas de programación, ect... "
"2016/12/18 4:18:45 PM GMT-3","Computación-Cabrera","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Muy Facil","Fácil",""
"2016/12/18 4:20:00 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil",""
"2016/12/18 4:22:32 PM GMT-3","Técnicas de Diseño - Pantaleo","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Normal","La teoría y la práctica están disociadas. Lo que se ve en la práctica no se evalúa en el parcial. Tampoco hay posibilidades de poder ver el parcial una vez que se corrigió. Criterios de corrección dependen de la subjetividad del docente, en gran medida. Me gustaría que se pueda revisar la metodología de enseñanza en este curso, pues es una materia importante pero no se están aprovechando bien los contenidos. Además, este cuatrimestre no hubo nadie que haya promocionado la materia (las notas del primer parcial por lo general suelen ser bajas, además)."
"2016/12/18 4:25:15 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Normal","No hay TP","Bien organizado, muy buena predisposición por parte de los docentes."
"2016/12/18 4:25:57 PM GMT-3","Organización del Computador - Benitez","Regular","No","Poco Interesantes","Sí","Regulares","Buenas","Dificil","Dificil","todas las teoricas se basan en mirar un pdf que podrías ver en tu casa hasta las 9 30 que se llevan el proyector, el tp lo dan con 2 meses de anticipacion, pero recién podes empezar a programarlo 2 semanas antes de la entrega por que los contenidos no se vieron, los ejercicios prácticos que explican puede llegan a durar 2 horas o mas(esto no es una exageración), estos son ejercicios que pueden ser tomados en los parciales, pero nadie puede prestar atención 2 horas sin descanso viendo como se hace un codigo de +50 lineas en assembler donde te explican que hacen los 20 macros que utilizan en el código + lo que tiene que hacer el programa simultáneamente, simplemente es un rejunte de conocimientos que te tiran y si lo enganchas bien.
lo mas problemático, que a mi parecer hace esta materia tan dificil, es que al ser código assembler no se pueden encontrar tutoriales o manuales sencillos para aprender a programar en internet y te tenes que conformar con la documentación de ibm o intel la cual solo te explica como se mueven los bits y no te da ejemplos o usos practicos
"
"2016/12/18 4:28:15 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2016/12/18 4:29:42 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","muy bueno!, lo super recomiendo"
