"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2018/12/12 2:25:13 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 2:29:06 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/12/12 2:46:53 PM GMT-3","Computación-Strobino","Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Facil","Normal",""
"2018/12/12 2:50:32 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Muy dificil","Muy util para aprender a programar"
"2018/12/12 2:57:43 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","No","Regulares","Buenas","Normal","Dificil",""
"2018/12/12 2:57:56 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Normal","Dificil",""
"2018/12/12 2:59:39 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Regular","Sí","Poco Interesantes","Sí","Regulares","Regulares","Facil","Dificil","Los profesores son atentos y bien predispuestos a responder a cualquier duda o consulta. Las clases me resultaron muy aburridas. "
"2018/12/12 3:01:46 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal","Es una materia tremenda cuando la entendés, lástima que en la práctica de le dió un punto de vista muy físico, que por un lado está bueno para darle una aplicación real a los conceptos pero por otro se perdía lo lindo que tienen las matemáticas en sí"
"2018/12/12 3:04:00 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Regulares","Normal","Normal","Muy buen profesor Cavalieri. Explica bien y claro sacando todas las dudas que los alumnos hacian en clase. Muy puntual tambien que no es comun en profesores que dan clases a la mañana y se valora mucho eso.
La parte practica los profesores tambien son muy dedicados y buen trato con los alumnos, el “regular” es debido a que no se llegaron a hacer muchos ejercicios practicos cuando la idea de la clase practica es esa. Se hacia mucho repaso de teoria porque muchos faltan a la teorica que considero que no deberian hacer y dedicarse mas a la parte practica para los alumnos que asisten a ambas partes de la materia."
"2018/12/12 3:04:48 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Dificil","Habria que ordenar un poco la teorica, a veces es muy desprolija y hay cosas que faltan y otras que sobran. El tp estuvo bueno, era complicado pero valio la pena y era bastante entretenido resolverlo. "
"2018/12/12 3:05:06 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Regular","Sí","Poco Interesantes","Sí","Excelentes","Regulares","Dificil","Normal","Durante los exámenes parciales y finales, los profesores tienden a hablar mucho; ésto impide que los alumnos puedan concentrarse. "
"2018/12/12 3:05:08 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Poco Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 3:06:00 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Regular","No","Poco Interesantes","Sí","Malas","Buenas","Dificil","Dificil",""
"2018/12/12 3:13:15 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Normal","Normal",""
"2018/12/12 3:35:46 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Excelente","Sí","Interesantes","Sí","No hay clases teóricas","Buenas","Dificil","Dificil",""
"2018/12/12 3:37:09 PM GMT-3","Taller de Desarrollo de Proyectos 1 - Pignataro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Muy interesante la materia y me resultaron muy utiles los temas que se dieron. "
"2018/12/12 3:38:22 PM GMT-3","Base de Datos - Servetto","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/12 3:41:13 PM GMT-3","Implantación de Sistemas / Org de la Implantación y el Mantenimiento - Apud","Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 3:41:52 PM GMT-3","Computación-Jimenez Rey","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/12 3:49:47 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Regular","No","Muy Interesantes","Sí","Regulares","Buenas","Muy Dificil","Muy dificil",""
"2018/12/12 4:05:20 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal",""
"2018/12/12 4:23:13 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Regular","No","Interesantes","No","Malas","Regulares","Muy Dificil","Muy dificil",""
"2018/12/12 4:23:45 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Regular","No","Muy Interesantes","Sí","Regulares","Regulares","Muy Dificil","Dificil",""
"2018/12/12 4:28:52 PM GMT-3","Algoritmos y Programación 3 - Suarez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil","Curse en el turno noche y me parecio excelente el nivel de los docentes, con muy buena predisposicion para responder consultas e interesados en que los temas se entiendan bien. "
"2018/12/12 4:43:54 PM GMT-3","Algoritmos y Programación 3 - Fontela","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/12/12 4:44:59 PM GMT-3","Computación-Jimenez Rey","Bueno","Sí","Interesantes","No","Buenas","Buenas","Normal","Normal","deberian dejar hacer los parciales en las computadoras"
"2018/12/12 4:47:08 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","El horario de la telrica es poco accesible para quienes trabajan. La dificultad del tp es grande comparado con lo que se ve en clase"
"2018/12/12 4:53:22 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Normal",""
"2018/12/12 5:12:01 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil","Las clases tanto teóricas como practicas son muy amenas, siempre todo el equipo docente esta dispuesto a contestar dudas con la mejor predisposición. Quizás sumaria un poco más de programación en la materia o bien algún taller extra provisto por el departamento."
"2018/12/12 5:12:08 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Malo","Sí","Nada Interesantes","No","Excelentes","Malas","Normal","Normal",""
"2018/12/12 5:13:10 PM GMT-3","Alghoritmos y Programación I, Costa","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Dificil","Dificil","Me pareció que deberían haber explicado capaz, mejor los temas que se vieron de c++ o mas detalladamente cada uno"
"2018/12/12 5:20:57 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 5:34:26 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Te enseña a pensar de distintas formas, buscar nuevos caminos para un mismo problema. Si se hace con muchas materias, se vuelve un poco intensa la cursada (por las actividades semanales, que finalmente ayudan a fijar los conocimientos progresivamente) pero con el paso de las clases aprendes a organizarte."
"2018/12/12 5:41:09 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/12 5:52:06 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","No","Poco Interesantes","No","Regulares","Malas","Dificil","Dificil",""
"2018/12/12 5:52:51 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal","Me encanto la paciencia que tuvieron las profesoras para explicar las cosas con claridad"
"2018/12/12 6:03:59 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Normal","Dificil","Tps más homogéneos y más práctica!"
"2018/12/12 6:05:59 PM GMT-3","Computación-Burin","Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Facil","Normal","Buen curso!!"
"2018/12/12 6:07:06 PM GMT-3","Computación-Burin","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Fácil",""
"2018/12/12 6:08:24 PM GMT-3","Alghoritmos y Programación I, Costa","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2018/12/12 6:51:03 PM GMT-3","Algoritmos y Programación 2 - Buchwald","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/12 6:55:10 PM GMT-3","Análisis Numérico - Sassano","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2018/12/12 6:57:48 PM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Bueno","Sí","Interesantes","Sí","Regulares","Muy Buenas","Normal","Muy dificil",""
"2018/12/12 7:01:59 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Muchos alumnos, deberia haber mas catedras disponibles"
"2018/12/12 7:03:27 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 7:19:40 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil","En mi opinión las clases teóricas y prácticas están bien explicadas, lo único que encontré con cierta dificultad fue realizar los parciales de la parte práctica de la materia sin una computadora a mano."
"2018/12/12 7:21:00 PM GMT-3","Computación-Burin","Regular","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","Normal",""
"2018/12/12 7:26:26 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil",""
"2018/12/12 7:32:14 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Normal","Normal","Algunos profesores de la práctica no muestran su deseo ni capacidad de enseñanza."
"2018/12/12 7:41:13 PM GMT-3","Computación-Burin","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 7:43:32 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","No","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","deberian corregir mas rapido el tp, el resto Ok"
"2018/12/12 7:52:49 PM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Muy dificil",""
"2018/12/12 7:54:14 PM GMT-3","Taller de Programación 1 - Veiga","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","No Hay Clases Prácticas","Dificil","Dificil","Recomendable."
"2018/12/12 8:02:45 PM GMT-3","Algoritmos y Programación 1 - Essaya","Excelente","No","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Excelente forma de enseñar y hermosa materia"
"2018/12/12 8:06:05 PM GMT-3","Algoritmos y Programación 1 - Essaya","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Las clases teóricas son muy buenas porque explica prácticamente igual a como está en el apunte y eso facilita a que, si algún dia no podes asistir a la clase, puedas consultar con el apunte y vas a ver prácticamente lo mismo que explicó en clase. Por otra parte se explican los temas de forma tal que el que no tiene conocimiento alguno de programación al ingresar a la carrera se le haga fácil de entender.
Las clases prácticas se hacen muy divertidas y llevaderas y a la vez son muy atentos con los alumnos y explican de buena forma."
"2018/12/12 8:07:34 PM GMT-3","Algoritmos y Programación 1 - Essaya","Bueno","No","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Dificil","Demandan muchisimo tiempo los tps en cuanto desarrollo. Si elegis hacer varias materias esta bueno tenerlo en cuenta"
"2018/12/12 8:12:15 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Muy Buenas","Normal","Dificil",""
"2018/12/12 8:12:56 PM GMT-3","Organización de Datos - Argerich","Bueno","Sí","Interesantes","Sí","Regulares","Regulares","Dificil","Normal",""
"2018/12/12 8:15:33 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Regulares","Dificil","Normal","El curso me parecio muy bueno, en el caso mio tuve inconvenientes en lo que es armar codigos, estaria bueno hacer ejercicios que te expliquen paso a paso o bien por la falta de tiempo enviarlos por mail, ya que en youtube no hay nada de eso. En lo que respecta a proramacion en PYTHON, tambien deberiamos hacer mas ejercicios en laboratorio, como para foguearse un poco mas. Saludos."
"2018/12/12 8:16:44 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2018/12/12 8:18:50 PM GMT-3","Sistemas Operativos - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Normal","Muy buenas clases y profesores/ayudantes siempre dispuestos a responder consultas"
"2018/12/12 8:32:52 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Excelentes","Normal","Dificil","Lo mismo que en muchas materias donde hay que hacer trabajos en grupo, Los docentes tienen que buscar un mecanismo de resolver situaciones donde hay integrantes que no hacen nada, esto pasa en muchas materias de informática y por esa razón, en fiuba tenemos personas que aprueban materias sin saber nada, a costa de otros que hacen los tps, pero esto es una critica general a las materias de informática que tienen grupos. 
Entiendo perfectamente que lo mas fácil para los docentes es tratar de no lidiar con estos temas que son complejos, pero es el prestigio de la facultad lo que se va jugando. "
"2018/12/12 8:37:13 PM GMT-3","Teoría de Algoritmos 1 - Wachenchauzer","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 8:41:34 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/12 8:48:23 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Malo","No","Poco Interesantes","Sí","Excelentes","Regulares","Muy Dificil","Muy dificil","El curso es de alta calidad. Martín  es un gran profesor y sabe muchísimo, se aprende muchísimo de sus clases teóricas. El problema esta en que es excesivamente exigente con la cantidad de ejercicios que te da para hacer, las clases teóricas se hacen muy largas y se hacen difíciles de seguir, las prácticas van muy rápido, y un profesor de las prácticas, Fede, no ayuda mucho a la compresión, porque tiene bastante mala onda con las preguntas que se hacen en clase.
Otro gran problema es que la materia es poco compatible con otras cursadas. Te exigen de mas en tiempo de parciales, avanzan extremadamente rápido a partir de mitad de cuatrimestre, y de a momentos parecería que la materia no esta ahí para hacerte aprender, sino para hacerte ""sufrirla"": con clases algunos sábados de 9 am a 5 pm con un intervalo para comer, densas, y cuando tenes una pregunta Martín te la patea hasta ultimo momento. Es muy difícil seguir una clase si no podes hacer preguntas en medio de la explicación...  
También los parciales son extremadamente difíciles y se ve muy reflejado en la tasa de aprobados (todos recursantes, o personas relacionadas con el lenguaje C hace años, 3 personas en total en la primera instancia, de casi 50+ alumnos anotados a principios del cuatrimestre).
El principal problema que tuve, el cual ya nombre al pasar, fue como Martín extiende todas sus clases. Los jueves supuesta mente salíamos a las 11 pm, y la gran mayoría de las veces nos largaba mas cercano a las 12 pm , cuando había algunos de nosotros que cursaban el viernes ala mañana....
Si les soy sincero, el contenido del curso me encanto, y Martín es un gran profesor, con una gran vocación, pero el curso en general no es bueno en lograr que el alumno aprenda, y apruebe, en tiempo y forma. Tiene el programa de temas, a mi gusto (y al de muchos otros), dado en un orden equivocado, que solo causa mas dificultad al momento de hacer ejercicios  seguimiento de la materia.
Es una lástima haber recursado y tenerle bronca a una materia que tanto me gusta y que sea tan cercana a mi carrera, y que seamos tantos los que hayamos pasado por un mal momento matándonos intentando sacar adelante algo que estaba condenado a ser un fracaso. Perdón por el comentario tan largo y agobiante, pero era algo con lo que necesitaba descargarme.
Desde ya, gracias por hacer esta encuesta, espero me escuchen. De todas formas yo estoy contento porque se que di todo lo que pude (conforme a otras dos materias que estaba haciendo en simultáneo), y feliz de haber aprendido todo lo que aprendí, e intentaré plasmarlo en mis exámenes el cuatrimestre que viene en el curso de Kuhn."
"2018/12/12 8:51:40 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Dificil","Es un buen curso. La nueva modalidad permite promocionar la materia aprobando siete parcialitos. Estos parcialitos sacan bastante tiempo de clases practicas pero te obligan a llevar al dia la materia.
Recomiendo este curso."
"2018/12/12 8:55:34 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Normal","El curso es muy bueno, creo que podría decir que es el mejor curso que tuve hasta ahora en la facultad excepto por un detalle: Suban las diapositivas antes de la clase por favor!! Razones para hacerlo: 1) Cuando tengo que hacer anotaciones que AGREGAN información a la diapositiva (por ejemplo con lo que dice el profesor) en mi cuaderno no puedo porque queda sin contexto, y copiar toda la diapositiva es imposible casi siempre. 2) Los que se sientan al fondo no pueden seguir la clase. 3) Muchas veces es difícil procesar en el momento que parte de lo que dice la diapositiva puedo conectar con lo que dice el profesor para formar algo que puedo copiar en mi cuaderno y ademas procesar que parte de todo eso es importante para que me quede un buen apunte (escribir todo claramente es imposible). Resultado ----> Los apuntes que tomo en las clases en las que usaron diapositivas no sirven de mucho. Solución ----> Subirlas antes de la clase así podemos tomar apuntes en ellas."
"2018/12/12 9:10:01 PM GMT-3","Computación-Perez Berro","Muy Bueno","Sí","Interesantes","Sí","Excelentes","Muy Buenas","Normal","Dificil",""
"2018/12/12 9:15:20 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Dificil",""
"2018/12/12 9:20:35 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Poco Interesantes","No","Buenas","Buenas","Normal","Normal",""
"2018/12/12 10:05:48 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Muy Fácil","Los temas dados son muy interesantes y, de la manera que estan presentados, fáciles de comprender. La única crítica respecto a la cátedra serían los tiempos de corrección de los trabajos prácticos, al igual que el tiempo que se tarda en presentar alguna de las consignas de estos trabajos a los alumnos."
"2018/12/12 10:14:05 PM GMT-3","Algoritmos y Programación 1 - Essaya","Bueno","No","Interesantes","Sí","Buenas","Buenas","Muy Dificil","Muy dificil",""
"2018/12/12 10:49:51 PM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2018/12/12 11:12:25 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","Sí","Regulares","Buenas","Normal","Normal",""
"2018/12/12 11:22:45 PM GMT-3","Introducción a los Sistemas Distribuidos - Bernardez","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","Me parecieron muy provechosas las clases prácticas para afianzar los conceptos teóricos."
"2018/12/12 11:28:37 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2018/12/13 12:52:23 AM GMT-3","Computación-Burin","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil","Muy buena predisposición de los profesores de la práctica, al dejarnos sus mails a disposición ante cualquier consulta"
"2018/12/13 8:21:47 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal",""
"2018/12/13 9:31:44 AM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Poco Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","MUY MAL HORARIO DE LA CLASE TEORICA PARA QUIENES TRABAJAMOS"
"2018/12/13 9:51:29 AM GMT-3","Organización del Computador - Benitez","Regular","No","Poco Interesantes","Sí","Regulares","Regulares","Dificil","Muy dificil",""
"2018/12/13 10:03:05 AM GMT-3","Organización del Computador - Benitez","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Normal","Tendria que haber mas ayudantes al final del cuatrimestre (cuando se entrega el tp). Ya que resulta imposible consultar dudas"
"2018/12/13 10:50:19 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Bueno","Sí","Nada Interesantes","Sí","Buenas","Regulares","Facil","Fácil","Está bueno el enfoque pedagógico para este tipo de materias en que los temas son un embole. Podrían hacer lo mismo para Estrorga. Lo malo es el trato de Guido Debenedetti. Bajate del pony flaco."
"2018/12/13 10:52:37 AM GMT-3","Taller de Programación 1 - Veiga","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","En líneas generales, el curso es muy bueno. Es evidente que todos los profesores manejan todos los temas y más, así que ninguna consulta de la clase queda en el aire y aportan ""datos de color"" por fuera de la currícula que hace la clase más interesante aún. La mayoría de las teóricas están muy bien dadas, aunque personalmente, con algunos temas me quedó la sensación que se dieron medio por arriba, o siento que podría reforzarse lo visto en clase con material de consulta.
Me parecería interesante tener algún espacio de práctica en clase, si bien existen medios de contacto durante toda la cursada para realizar consultas, a veces es necesario realizar alguna consulta puntual y presencial.
Respecto a los trabajos prácticos, la exigencia respecto a dificultad y tiempos de entrega me parece adecuada, pero esta se incrementa cuando el alumno trabaja y/o realiza otras materias."
"2018/12/13 11:01:58 AM GMT-3","Modelación Numérica / Análisis Numérico - Menendez","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","El modelo de la cursada, la predisposición de todos los titulares es EXCELENTE, da gusto haberla cursado realmente con ellos. Los TPs muy interesantes ya que es algo aplicable y visible en la vida real."
"2018/12/13 11:12:56 AM GMT-3","Computación-Cabrera","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/13 11:44:07 AM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Muy dificil","Muy linda experiencia desarrollar un juego, saber cómo se realizan, y experimentar la organización y trabajo en un grupo. También aprender concepto de thread y sockets, y su implementación. No creo que diga nada nuevo, pero es obvio que esos temas son muy difíciles y no se da prácticamente nada de teoría. Al margen de eso, satisfecho con el curso. Gracias y Slds!!"
"2018/12/13 11:46:08 AM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Poco Interesantes","No","Regulares","Regulares","Dificil","Dificil",""
"2018/12/13 11:47:48 AM GMT-3","Algoritmos y Programación 1 - Guarna","Excelente","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2018/12/13 11:48:26 AM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","Buenas","No Hay Clases Prácticas","Dificil","Dificil","Aprendi mucho en esta materia, por mas que me resulto dificil y pesada. "
"2018/12/13 11:51:30 AM GMT-3","Taller de Programación 1 - Azcurra","Bueno","Sí","Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Dificil","Dificil","Me gustaría que expliquen más los temas que se aplican en el TP, y no que la cursaba este basada en lograr que funcione el TP a toda costa."
"2018/12/13 12:00:57 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil","Es excelente el método de aprendizaje, la prolijidad de la profesora, y el seguimiento al estudiante. La profesora es una excelente docente! "
"2018/12/13 12:16:57 PM GMT-3","Inteligencia Artificial - Cabrera","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Comparado con la info que tenia del curso ese cuatrimestre el parcial fue mas dificil. Me gusto mucho que me dajaran elegir el tema del TP final. "
"2018/12/13 12:19:59 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Dificil","los temas del final se vieron medio rápido y siento que la dificultad del coloquio lo hacía imposible con las pocas clases de consultas "
"2018/12/13 12:27:22 PM GMT-3","Organización del Computador - Benitez","Malo","Sí","Poco Interesantes","No","Regulares","Regulares","Normal","Normal",""
"2018/12/13 12:33:22 PM GMT-3","Taller de Programación 1 - Azcurra","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2018/12/13 12:45:02 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2018/12/13 12:46:00 PM GMT-3","Organización del Computador - Benitez","Malo","Sí","Poco Interesantes","No","Regulares","Regulares","Normal","Normal",""
"2018/12/13 12:46:07 PM GMT-3","Algoritmos y Programación 1 - Essaya","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/13 1:31:44 PM GMT-3","Análisis Numérico - Sassano","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Dificil",""
"2018/12/13 1:36:18 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2018/12/13 1:37:45 PM GMT-3","Algoritmos y Programación 1 - Guarna","Regular","Sí","Interesantes","Sí","Regulares","No Hay Clases Prácticas","Normal","Normal",""
"2018/12/13 1:56:12 PM GMT-3","Computación-Perez Berro","Bueno","Sí","Nada Interesantes","Sí","Buenas","Buenas","Normal","Dificil",""
"2018/12/13 2:11:52 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Regular","Sí","Interesantes","No","Malas","Buenas","Normal","Normal",""
"2018/12/13 2:13:24 PM GMT-3","Arquitectura de Software - Calonico","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2018/12/13 2:14:12 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Regulares","Normal","Dificil",""
