"Timestamp","Curso","Opinión General Sobre el Curso","¿Aprobó la Cursada?","¿Cómo te Resultaron los Temas de la Materia?","¿Los Temas de la Materia Están Actualizados?","Nivel de las Clases Teóricas del Curso","Nivel de las Clases Prácticas del Curso","Dificultad del Curso","Dificultad del TP","Comentarios Sobre el Curso"
"2017/12/11 4:26:27 PM GMT-3","Algoritmos y Programación 1 - Mendez","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/11 4:30:42 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2017/12/11 4:39:37 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/11 4:40:58 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil",""
"2017/12/11 4:43:27 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/11 4:50:03 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Interesantes","Sí","Excelentes","Buenas","Dificil","Dificil","Tiene un seguimiento muy personalizado"
"2017/12/11 4:54:58 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","No","Excelentes","Muy Buenas","Normal","Dificil",""
"2017/12/11 4:55:06 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Dificil",""
"2017/12/11 5:53:58 PM GMT-3","Análisis Numérico - Tarela","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Normal","Dificil","Me encanto como dan la materia  y el enfoque de los tp. "
"2017/12/11 5:55:22 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Malas","Normal","Dificil","en las clase prácticas se pudo haber trabajado mas. Casi siempre terminaban antes. "
"2017/12/11 6:01:55 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy buena predisposición de los profesores por enseñar y responder consultas"
"2017/12/11 6:23:00 PM GMT-3","Análisis Numérico - Schwarz","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/11 6:23:34 PM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2017/12/11 6:50:12 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Regulares","Muy Buenas","Normal","Dificil","La teoria de Khun esta tomada a la ligera, el plan que se muestra en el campus no es seguido casi nunca, y, a excepción de los primeros dias, en general sus clases terminan siendo prescindibles para la aprobación de la misma. Como Khun dice, ella busca que entendamos como se hacer algoritmos sin importar el lenguaje por lo que veria mucho mas practico que se vean desde otra forma las clases, como aprender a usar diagramas de flujo y mayor practica sobre la forma de hacer pruebas en hoja del código que escribimos.
Las practicas dadas por Moreno son, en mi opinión, de lo mejor dado en el curso, ya que desde el comienzo nos dice que el se va a centrar en enseñarnos el correcto uso del lenguaje en C y lo logra. Los únicos inconvenientes que vi es que escribir una funcion a veces la escribe de ejemplo y la borra en el momento sin dejar tiempo a que se pueda copiar, o que algunas veces escribe en el momento una funcion y luego cambia un par de cosas para mostrarnos como se harían y a veces no se nota el porque esos cambios, tambien en las primeras clases todo muy acelerado en comparación con lo que vimos con Khun y hasta se vio atrasado un poco por la falta de explicación de algunas funciones, o otras veces, empezo a usar cosas como ""size_t"" sin explicar de que era en si o de donde salia sino que el alumno se tuvo que encargar de buscarlo.
En general parecia que no había dialogo entre la practica y la teórica ya que algunas cosas la practica se veían antes que la teórica o en la practica el profesor se nos preguntaba si ya habíamos visto tales funciones en la teórica, y que en general la respuesta a eso era un no."
"2017/12/11 7:01:05 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil","Aunque fue dificil la materia, es interesante. Hay mucho contenido que es dificil de asimilar si uno no programó antes. Gracias a la dificultad de los TPs pude entender los temas (sobre todo punteros). Siento que si se le daba mas tiempo a punteros en clase, no iba a ser tan dificil. Es una materia muy ""subestimable"", yo no crei que era tan importante programar en Ing. Electrónica y resulto ser mas dificil que algoritmos 1 de informatica (segun muchos compañeros ex-estudiantes de informatica)."
"2017/12/11 7:02:43 PM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Regular","No","Poco Interesantes","Sí","Muy Buenas","Regulares","Muy Dificil","Dificil","lo curse 2 veces en al misma catedra, en las dos oportunidades tuve que hacer el tp 3 (el mas dificil) solo porque mi compañero abandonaba antes, aprobaba todos los tp pero no habia forma de aprobar un parcial, y eso que eran 4 muy frustrante.."
"2017/12/11 7:09:13 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/11 7:16:33 PM GMT-3","Técnicas de Programación Concurrente - Echeverría Garibaldi","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Muy buena materia, pero por favor no den más teóricas los sábados. Los temas son muy interesantes y los profesores geniales"
"2017/12/11 7:19:39 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Muy Interesantes","Sí","Malas","Muy Buenas","Dificil","Dificil","Las horas de cursada no son suficientes para dar el temario completo de la materia, consecuentemente algunos temas no son dados con la profundidad que requieren."
"2017/12/11 7:29:29 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Fácil",""
"2017/12/11 7:32:28 PM GMT-3","Algoritmos y Programación 3 - Fontela","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Me gusto bastante."
"2017/12/11 7:49:21 PM GMT-3","Taller de Programación 1 - Azcurra","Muy Bueno","Sí","Interesantes","Sí","No hay clases teóricas","Muy Buenas","Dificil","Dificil",""
"2017/12/11 8:08:43 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Interesantes","Sí","Malas","Excelentes","Normal","Normal",""
"2017/12/11 8:10:31 PM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/11 8:27:46 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Interesantes","Sí","Malas","Excelentes","Normal","Normal","En las teóricas apenas se ven superficialmente los temas y se limita a resolver algunos ejercicios aleatorios, todo a un nivel muy elemental, pocos son los que asisten. Al curso lo salvan las prácticas dadas por Patricio Moreno donde se tratan todos los temas con detalle y claridad. Los trabajos prácticos son normales. Moreno es exigente, da correcciones muy constructivas ,siempre esta dispuesto a ayudar y tiene un excelente trato. Pablo Bergman no da ningún tipo de devolución al corregir, no contribuye de ninguna manera a la cátedra y seriamente dudo que entienda algunos temas básicos de la materia. Se nota mucho la ausencia de una guía de ejercicios apropiada. Los parciales son accesibles. Las charlas de otros temas adicionales, como la de repositorios, fueron útiles."
"2017/12/11 8:46:55 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","Sí","Interesantes","Sí","Malas","Muy Buenas","Dificil","Dificil",""
"2017/12/11 8:48:24 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal","Me encantó el foco que se le dió a la materia"
"2017/12/11 9:35:38 PM GMT-3","Análisis Numérico - Menendez","Malo","No","Poco Interesantes","Sí","Regulares","Buenas","Normal","Normal","Las clases teóricas aburridas, te dan pdf totalmente desordenados, una vez un compañero me dijo q la facultad está lleno de ingenieros fracasados nunca había encontrado uno hasta ahora totalmente desganado el profesor de la teórica escribe en el pizarrón desprolijio. 
El de la práctica le pone más onda pero siempre llega 40 a 50 minutos tarde, y se apura a dar todos los temas rápidos no se entiende a veces. Otra cosa en un momento hicieron cambio de días y de horarios el de la práctica daba el día de la teórica en otro horario q fue el acordado en el siu tuve que dejar de ir por eso empezaron 20 habrán terminado 5, tendrían que dar paso a gente nueva, el.profesor de la teoríca se nota q lo hace por la chapa de ser profesor de la fiuba. Y lo peor te avisan de las fechas de los parciales y recuperatorio una clase antes."
"2017/12/11 10:04:38 PM GMT-3","Análisis de la Información - Gonzalez","Bueno","Sí","Interesantes","Sí","Excelentes","Malas","Normal","Normal","Las clases teóricas del ingeniero González son indudablemente lo mejor de esta materia. Cada clase está muy bien planificada, se nota que el docente sabe exactamente qué quiere dar, de qué forma, con qué ejemplos, en qué orden… Excelente.

Clases prácticas: demuestran interés por que los alumnos entiendan bien las cosas, pero la falta de planificación de las clases no sigue esa línea. Si bien saben qué querían dar, las clases se percibían demasiado improvisadas, muy poco ordenadas. 

En la práctica se simplifican los temas dados en la teórica a un nivel tal que terminan invalidando muchas cosas de ella. Información que se da en la teórica es truncada para simplificar las cosas y seguir otras convenciones. 

En más de una situación se recibieron comentarios contradictorios en las correcciones del trabajo práctico de parte de los docentes (de la práctica). 

La última clase se debió presentar ante el curso el trabajo desarrollado durante el cuatrimestre. Hubo muchísimo énfasis en el tema de la presentación, corrigiendo la presentación en sí como si fuera lo único que se haya dado en la materia (nunca se enseñó nada del tema), dejando de lado los aspectos de la misma que sí formaban parte de la materia. 
Nadie supo además qué habría que presentar, porque la especificación más precisa fue que tiene que ser del trabajo práctico. Así, hubo grupos que entendieron que había que presentar los aspectos técnicos de lo desarrollado, que es lo estudiado en la materia, mientras que otros grupos decidieron tomar un enfoque de venta que excluía cualquier mención a temas de la materia. Todos estos enfoques estaban igual de bien (todos los comentarios de esta presentación fueron con respecto a la forma de presentar, no importó tanto el contenido). Esta presentación tuvo gran peso en la nota final de la cursada y de la materia."
"2017/12/11 10:49:01 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Normal","Normal","Excelentes profesores, irregular asistencia."
"2017/12/11 11:18:26 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Muy Interesantes","No","Regulares","Muy Buenas","Muy Dificil","Muy dificil","La verdad los profesores de la práctica muy buenos, mas allá de alguna demora en la corrección de los tp's que es entendible dado que un trabajo práctico de tanta dificultad amerita una corrección dedicada y no superficial. 
En lo que respecta a Mónica, creo que sabe mucho y es buena explicando, sus explicaciones son bastante claras, pero sus clases no son llevaderas o al menos son mucho menos llevaderas que las de Pato.
En definitiva, recomendaría este curso aún sin saber las características del de Cardozo. Creo que la materia en sí es muy dificil, con contenidos demasiado complejos para un cuatrimestre."
"2017/12/11 11:55:03 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Regulares","Dificil","Normal",""
"2017/12/12 12:27:36 AM GMT-3","Computación-Costa","Muy Bueno","Sí","Muy Interesantes","Sí","Malas","Malas","Dificil","Muy dificil","Había mucha diferencia de contenidos entre lo que se daba en la clase y lo que había que hacer en nuestras casas."
"2017/12/12 12:34:34 AM GMT-3","Análisis de la Información - Gonzalez","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Facil","Normal",""
"2017/12/12 1:36:13 AM GMT-3","Técnicas de Diseño - Pantaleo","Malo","Sí","Interesantes","No","Malas","Malas","Normal","Normal","No entrega el parcial para observarlo, temas mal dados."
"2017/12/12 9:25:41 AM GMT-3","Teoría de Algoritmos 2 - Wachenchauzer","Bueno","Sí","Interesantes","Sí","Buenas","Regulares","Normal","Normal","Me parece que la materia está bien encaminada, pero le falta terminar de organizarse"
"2017/12/12 9:30:17 AM GMT-3","Análisis de la Información - Gonzalez","Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Facil","Normal","Practicamente no hay conexión entre la práctica y le teórica."
"2017/12/12 9:31:50 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Regular","Sí","Interesantes","Sí","Regulares","Regulares","Dificil","Muy dificil","Demasiado acotados los tiempos de entrega y corrección del trabajo practico final, teniendo en cuenta que el alumno puede querer presentarse a rendir el final inmediatamente después de terminada la cursada.
Demasiadas diferencias entre clases teóricas y practicas, programando diferente y poniendo foco en distintas cosas. Eso provoca que si uno se acostumbra a una forma, la de la teórica o la de la practica, cuando luego tiene que adaptarse a la otra, es algo costoso, y hasta trae problemas en el parcial o en el final.
Mucha diferencia entre los correctores de los trabajos prácticos."
"2017/12/12 9:57:03 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Muy Bueno","No","Interesantes","Sí","Buenas","Buenas","Normal","Normal",""
"2017/12/12 10:20:48 AM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Normal","Normal",""
"2017/12/12 10:32:52 AM GMT-3","Análisis de la Información / Métodos y Modelos de la Ing. del Software I - Villagra","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Dificil","Dificil",""
"2017/12/12 10:36:42 AM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Dificil","Dificil","Uno de los profesores mas experimentados, y dedicados que tuve o, probablemente, vaya a tener en toda mi vida."
"2017/12/12 11:51:50 AM GMT-3","Algoritmos y Programación 1 - Wachenchauzer Essaya","Excelente","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/12 12:24:58 PM GMT-3","Base de Datos - Beiro","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Normal","Fácil",""
"2017/12/12 12:34:13 PM GMT-3","Algoritmos y Programación 1 - Mendez","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2017/12/12 12:35:10 PM GMT-3","Taller de Programación 1 - Veiga","Muy Bueno","No","Interesantes","Sí","Excelentes","Excelentes","Muy Dificil","Muy dificil",""
"2017/12/12 12:36:41 PM GMT-3","Implantación de Sistemas - Bettini","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Regulares","Normal","Normal",""
"2017/12/12 12:36:48 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","No","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Muy dificil","Cardozo es muy dedicado al curso, cada vez que se le entregan ejercicios para corregir lo hace de una forma muy particular, para que no solo veamos si están bien o no, sino que para mejorar nuestra técnica. 
Suele quedarse hasta pasada la hora, tanto los jueves como los sábados, y todas las clases hay espacio para consultas."
"2017/12/12 12:52:11 PM GMT-3","Taller de Desarrollo de Proyectos III - Gabardini","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal","Es una buena experiencia para salir de resolver un tp de enunciados o ejercicios"
"2017/12/12 1:07:17 PM GMT-3","Mêtodos Matemáticos y Numéricos - Cavaliere","Bueno","Sí","Interesantes","No","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/12 1:14:23 PM GMT-3","Algoritmos y Programación 2 - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Excelentes","Normal","Dificil",""
"2017/12/12 1:17:38 PM GMT-3","Calidad en el Desarrollo del Software - Pantaleo","Malo","Sí","Poco Interesantes","No","Regulares","Malas","Normal","Normal","Si no es la peor materia que curse en la facultad pega en el palo, mas que nada por la practica.
Sobre la clase practica: no es una clase practica. Se dan algunos temas que ya se vieron en otras materias y alguno que otro nuevo con diapositivas y sin hacer ningun ejercicio practico ni de cerca. El parcial toman cosas que dieron (aunque piden hacer las partes practicas que no hicieron) pero despues corrigen con un criterio de correction realmente inentendible, habiendo aprobada la materia todavia no se que hice mal en el parcial. Argumentan que los alumnos y alumnas no saben escribir para poner respuestas que estan bien como mal. Ademas de que este cuatri la estructura del parcial era tal que si de los 5 ejercicios uno en particular no lo hacias perfecto, entonces desaprobabas el parcial. El parcial es muy temprano en el cuatrimestre y hace que despues sobren clases. ""Durante"" la cursada se desarrolla un TP, que tiene tres iteraciones y una entrega final sin reentrega. El Tp poco tiene que ver con la materia hasta la ultima iteracion, la primera y la segunda piden conceptos de otras materias exclusivamente como hacer un organigrama y un FODA. Todas las iteraciones tienen correcciones, lo increible es que aun en la tercera entrega te dan correcciones de cosas que hiciste en la primera (!!!!). Muchas correcciones son muy vagas y no dicen realmente que es lo que esta mal sino que la correccion puede ser ""Tienen que corregir cosas del Foda"". Al final ponen nota del Tp que este cuatri fueron todos 4 (!!!), antes ponen en cada iteracion una nota tambien anecdotica sin explicacion ni sentido.
Sobre la teorica: No mucho para añadir de Pantaleo, lo bueno es que es puntual y respeta a los que llegan puntuales. Despues da las clases scrollenado un PDF (que despues no comparte) diciendo cosas generales y abstractas. La mayoria del tiempo se la pasa compartiendo experiencias pasadas de su vida profesional que a veces sirven pero la mayoria de las veces pierde tiempo en detalles insignificantes y ni siquiera termina contando lo que se relaciona con lo que se esta dando. Lo bueno son los libros, te hace leer un libro y despues dar una presentacion. Si bien son un poco largos, estan buenos y aportan mucho (casi nada tienen que ver con la materia, pero estan buenos igual). Finalmente toma un coloquio con ejercicios confusos que no sabes que es lo que quiere que ponga (ni si quiera si se trata de un tema o de otro). Igual que TDD corrige para el otro dia y no te deja ver el examen"
"2017/12/12 1:29:43 PM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal",""
"2017/12/12 2:01:07 PM GMT-3","Administración y Control de Proyectos Informáticos 2 - Alvaro","Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Regulares","Facil","Normal","Catedra con mucho futuro. Las teoricas son muy buenas y muy interesantes pero si diluyen a medida que pasan las semanas. El tp es muy simple y no hay muchas devoluciones a medida que avanzan. En las clases practicas no se hace mucho realmente. Tienen un problemas bastante serio con las faltas, como minimo nos suspendieron 8 clases (mas que nada los viernes) por que ""no podian ir"". Yo entiendo que pueden pasar cosas personales y que no haya clases algun dia, pero hubo un mes que los viernes no fuimos..."
"2017/12/12 2:02:47 PM GMT-3","Taller de Desarrollo de Proyectos 2 - Fontela","Excelente","Sí","Muy Interesantes","Sí","No hay clases teóricas","No Hay Clases Prácticas","Normal","Dificil","Muy buena materia (mas que nada por los docentes). Muy predispuestos a escuchar a los alumnos y alumnas. Son de las pocos docentes que tratan a los alumnos y alumnas como personas que quieren aprender y no como personas que van a su materia a hacer el minimo esfuerzo posible para aprobarla."
"2017/12/12 2:16:54 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Muy dificil",""
"2017/12/12 2:20:44 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Poco Interesantes","No","Muy Buenas","Excelentes","Dificil","Dificil","La profesora muy buena e interesada por que los alumnos realmente entendamos y aprendamos."
"2017/12/12 2:44:11 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Muy Bueno","Sí","Muy Interesantes","Sí","Buenas","Muy Buenas","Normal","Dificil","En las teóricas el profesor se va mucho por las ramas contando anécdotas o cosas de cultura general (que no tenían nada que ver con la materia) y a causa de esto luego nos terminábamos quedando 1 o 2 hs más. El horario de clase alcanza y sobra para dar los temas si no se pusiera a hablar de otros temas. Esto me molestaba mucho ya que realmente te hace perder el hilo de la clase, fuera de eso las clases estaban bien dadas, con las correcciones de los trabajos es bastante exigente pero terminás aprendiendo y te queda un código bastante profesional. Los de la práctica muy buenos y atentos, resolvían cualquier duda."
"2017/12/12 2:47:39 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/12 2:49:09 PM GMT-3","Administración y Control de Proyectos 1 - Fontela","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Muy Buenas","Normal","Dificil","Materia para aprovechar y sacarle el mayor jugo."
"2017/12/12 4:17:37 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Kuhn","Bueno","Sí","Poco Interesantes","Sí","Regulares","Buenas","Dificil","Muy dificil","Me parece que en una materia como programacion tendría que haber mucho mas Laboratorio para programar con el profesor y menos pizarron. En el pizarron todos entienden pero cuando llega la hora de escribir en la computadora nadie sabe programar. Por eso para mi tienen que meter mas laboratorio y menos pizarron"
"2017/12/12 4:25:02 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Buenas","Normal","Normal",""
"2017/12/12 5:23:45 PM GMT-3","Computación-Jimenez Rey","Excelente","Sí","Interesantes","Sí","Buenas","Excelentes","Dificil","Dificil","Muy didáctico, muy reflexivo, difícil de llevarla al día junto con otras materias porque requiere de una dedicación especial semana a semana, y no es fácil de remontarla cuando no se estudia desde los primeros días. Excelente dedicación y disposición por parte de la profesora."
"2017/12/12 5:36:57 PM GMT-3","Algoritmos y Programación 3 - Suarez","Muy Bueno","Sí","Interesantes","No","Muy Buenas","Excelentes","Facil","Normal","No usen más smalltalk"
"2017/12/12 5:49:46 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Dificil","Dificil",""
"2017/12/12 6:38:47 PM GMT-3","Computación-Jimenez Rey","Muy Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Dificil","Normal",""
"2017/12/12 6:47:12 PM GMT-3","Análisis Numérico - Schwarz","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/12 7:03:51 PM GMT-3","Simulación - Cadoche","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Normal",""
"2017/12/12 7:04:30 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Bueno","Sí","Interesantes","Sí","Buenas","Buenas","Facil","Normal",""
"2017/12/12 7:15:09 PM GMT-3","Simulación - Cadoche","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal","Cambiar el lenguaje a uno moderno (especifico o no) , que se use actualmente, y alguna practica de uso real, area donde se utiliza y mas herramientas."
"2017/12/12 7:29:53 PM GMT-3","Organización de Datos - Argerich","Muy Bueno","No","Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/12 7:47:40 PM GMT-3","Algoritmos y Programación 1 - Guarna","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Excelentes","Normal","Normal",""
"2017/12/12 7:55:56 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/12 7:56:48 PM GMT-3","Algoritmos y Programación 2 - Wachenchauzer","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Dificil",""
"2017/12/12 8:44:58 PM GMT-3","Computación-Costa","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Normal","Dificil",""
"2017/12/12 9:05:03 PM GMT-3","Análisis Numérico - Sassano","Muy Bueno","Sí","Interesantes","Sí","Buenas","Excelentes","Facil","Fácil",""
"2017/12/12 10:17:44 PM GMT-3","Simulación - Cadoche","Muy Bueno","Sí","Interesantes","No","Excelentes","Excelentes","Normal","Fácil",""
"2017/12/12 10:30:35 PM GMT-3","Organización de Datos - Argerich","Excelente","Sí","Muy Interesantes","Sí","Muy Buenas","Muy Buenas","Dificil","Normal","Unico cambio que haría de la materia es dar más puntos por la competencia de Machine learning. Como está ahora, se le dan 10 puntos al primer lugar y 5 al segundo, pero para mí deberian ser (por ejemplo) 15 al primero, 10 al segundo y tercero, y 5 al tercero a quinto/séptimo.
He visto que mucha gente, al ver que se queda afuera del top 3, deja de competir porque no vale la pena tanto esfuerzo para tratar de alcanzar a los mejores puntajes (gente que hace submits desde dia 1, etc) sólo por 10 puntos.
Habiendo unas 5 o 7 posiciones que reciben premios, se puede pasar de 3 o 4 grupos compitiendo por el top 2, a unos 12 grupos peleando por el top 7.
Si es necesario se puede hacer que las guias de Gradience den sólo 15 puntos al parcial de promocion para balancear en lugar de 20, si los alumnos se esfuerzan más en la competencia (siguiendo mi teoria) van a estar mejor preparados y compensar esos 5 puntos que faltan.
Funcione o no es un experimento social interesante al menos.

Otra cosa: las guias de gradiance deberian reflejar un poco mejor los ejercicios de parcial, con cómo están ahora hay muchos temas de parcial que no cubren, o muchos ejercicios de gradiance que no terminaron entrando en los parciales.

Igual flor de materia, lejos la cursada que más disfruté de lo que va la carrera, la radio está re buena, etc."
"2017/12/12 10:32:49 PM GMT-3","Sistemas de Soporte para Celdas de Producción Flexible - Merlino","Bueno","Sí","Interesantes","Sí","Buenas","Muy Buenas","Normal","Normal","El trabajo practico estuvo interesante, lo que si se me hizo un poco dificil al principio encararlo y tuve que consultar bastante al profesor.

Hay solapamiento de temas, por ejemplo redes neuronales con cim 1, cim 2, introduccion a sistemas inteligentes que se menciona lo que es, pero no se da un uso de una red neuronal para algo práctico"
"2017/12/12 10:37:23 PM GMT-3","Manufactura Integrada por Computadora 2 - Ierache","Bueno","Sí","Interesantes","No","Buenas","No Hay Clases Prácticas","Normal","Dificil","Ochoa es la que hace el trabajo práctico difícil, que es la especificación de un sistema con un montón de casos de uso y prototipos que en mi opinión no hacen al objetivo de la materia que es funcionamiento de sistemas de automatización industrial.
Calot dio buenas clases sobre redes neuronales y algoritmos genéticos
A Ierache creo le tocó un poco la parte mas pesada que es dar la teoría y trata de coexistir entre temas viejos y temas nuevos."
"2017/12/12 10:42:45 PM GMT-3","Introducción a los Sistemas Inteligentes - Ochoa","Regular","Sí","Interesantes","Sí","Malas","Buenas","Facil","Normal","Las clases de Ochoa dictadas del mismo papel desde el 2002 la verdad deja bastante que desear, los parcialitos que toma se estudian de unos pdfs que andan dando vueltas por ahí y son memorizables en dos días.
Las clases de Enrique Fernandez están bien, da un recordatorio rápido de los algoritmos ""vistos"" en las teóricas y los tenemos que aplicar a algún set de datos y sacar conclusiones.
Pros: es una materia buena para robar seis créditos
Contras: hay que bancarse a Ochoa y sus delirios"
"2017/12/12 10:51:31 PM GMT-3","Teoría de Algoritmos 2 - Wachenchauzer","Muy Bueno","Sí","Muy Interesantes","Sí","Muy Buenas","Buenas","Dificil","Dificil","Una gran materia, se disfrutan todas las clases. "
"2017/12/12 10:52:20 PM GMT-3","Algoritmos y Programación 1 (Electrónica) - Cardozo","Excelente","Sí","Muy Interesantes","Sí","Excelentes","Buenas","Muy Dificil","Muy dificil",""
"2017/12/12 10:52:50 PM GMT-3","Seminiario de Ing. Informática - Caram","Bueno","Sí","Interesantes","Sí","Muy Buenas","Buenas","Facil","No hay TP","La materia me gusto. Siento se vio demasiado de la primer parte y poco de la segunda."
"2017/12/12 10:53:52 PM GMT-3","Algoritmos y Programación 2 (Electrónica) - Calvo","Muy Bueno","Sí","Muy Interesantes","Sí","Excelentes","Excelentes","Dificil","Muy dificil",""
